image_path,label
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass86.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard306.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass132.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash7.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass126.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass51.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper163.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal374.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic273.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic267.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper177.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal406.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass45.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal348.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal349.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal361.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper176.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic266.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass44.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal407.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass50.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic272.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal375.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper189.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic299.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass127.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash6.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass133.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard307.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass87.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass93.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass480.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass494.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic36.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper412.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard27.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper374.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal163.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper360.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic22.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper406.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard33.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard139.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass325.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper18.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass443.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass457.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass331.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass319.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper24.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard105.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper30.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass292.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic138.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper228.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal17.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass286.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash85.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper200.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper214.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass8.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic104.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash91.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper572.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass251.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass245.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash46.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash52.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass279.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal229.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic448.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard298.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal215.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic312.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic474.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic460.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic306.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard273.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard263.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal239.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard288.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal205.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic302.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic470.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic316.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal211.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper589.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass241.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass255.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash42.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass269.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal13.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic128.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper238.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass296.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper576.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic100.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper210.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper204.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash81.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic114.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard129.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass335.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal198.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass447.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass321.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper34.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard101.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper20.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper358.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass490.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass484.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard37.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper402.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic26.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper364.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal173.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper370.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal167.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard23.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper416.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic32.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper199.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic289.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass137.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash2.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass123.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass97.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass83.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard303.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass68.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal359.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal371.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic276.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass54.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal403.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass40.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic262.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal365.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper172.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass41.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal402.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper173.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal364.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic263.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic277.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper167.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal370.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass69.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard302.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass82.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass96.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard316.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass122.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic288.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper198.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash3.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass136.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal166.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper371.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic33.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper417.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard22.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic27.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper403.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal172.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper365.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass485.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass491.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper359.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard100.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard114.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass308.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper35.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass446.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal199.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass320.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass334.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard128.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic115.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash80.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper205.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper563.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic101.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash94.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper239.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic129.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass297.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal12.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass283.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash43.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash57.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass254.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper588.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic471.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal210.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic317.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal204.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard289.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic459.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard276.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard262.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard248.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard274.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard260.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic329.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic315.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic473.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic467.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal206.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic301.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass256.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash69.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash41.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash55.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass295.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard9.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass281.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper549.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal10.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper561.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper207.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash82.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic117.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/trash96.jpg,trash
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic103.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper213.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper575.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass322.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass444.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass450.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper398.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass336.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard102.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper23.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass478.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper37.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper429.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass487.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal158.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass493.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard20.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic31.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper415.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper373.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal164.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper367.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal170.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard34.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic25.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper401.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal399.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass120.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass80.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard300.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard314.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass94.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass108.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper8.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic249.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper159.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic261.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal366.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper171.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal400.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass43.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass57.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal372.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic275.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass56.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal373.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper170.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal367.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic260.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass42.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal401.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper158.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper9.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass95.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass109.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard301.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass81.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard329.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass135.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal398.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass121.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal171.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper400.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic24.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard35.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper414.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic30.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/cardboard21.jpg,cardboard
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/metal165.jpg,metal
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper372.jpg,paper
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/glass492.jpg,glass
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/plastic18.jpg,plastic
/Users/siagarg/PycharmProjects/StormHacks OpenCV/ExtDataset/paper428.jpg,paper
